car,price,expirience,carAge,gender,ownershipType,vehicleClass,annualMileage,frequencyLevel
69,1.843,6,3.38,0,1,0,15.58,2
49,0.226,23,0.58,0,0,2,29.85,2
50,1.575,3,3.24,1,0,0,11.04,1
36,1.437,11,4.92,0,0,1,41.53,2
94,1.650,12,5.22,0,0,2,12.99,2
32,0.601,4,4.35,0,0,1,37.83,1
92,2.754,2,0.33,0,0,2,23.90,0
85,0.926,3,5.02,1,0,3,48.95,1
63,1.119,30,3.20,1,0,0,61.76,2
4,1.025,14,2.29,0,0,2,33.97,2
44,2.938,13,2.53,0,0,2,33.26,2
63,1.381,28,4.06,1,0,0,20.49,2
40,0.174,2,2.06,0,0,3,18.07,0
12,0.654,3,0.96,0,0,1,9.63,2
93,0.334,0,4.05,0,0,1,58.51,0
37,1.850,14,1.51,1,0,1,25.91,2
68,0.996,26,5.70,0,0,0,11.02,2
24,1.559,21,4.51,0,0,2,15.85,2
17,1.337,7,5.23,0,0,0,67.08,1
8,3.106,4,1.73,0,0,0,53.87,1
86,1.336,21,6.88,0,0,0,35.74,2
41,0.607,7,3.18,1,0,0,33.12,2
80,0.192,7,2.09,0,0,0,24.89,2
34,1.730,4,0.74,0,0,2,36.98,1
52,0.220,18,0.00,0,0,3,14.20,2
8,1.010,6,4.98,0,0,1,56.41,1
9,1.362,17,4.08,0,0,1,34.30,2
43,2.221,1,2.06,0,0,0,42.38,0
65,0.501,7,9.35,1,0,0,64.85,0
12,1.360,21,1.64,1,1,3,67.12,2
91,1.878,5,4.91,0,0,0,36.19,2
29,1.372,3,5.83,0,1,1,18.23,1
50,1.816,17,3.33,0,0,0,19.57,2
33,0.964,3,0.79,0,0,0,38.56,1
74,1.258,4,0.02,0,1,3,12.34,1
26,2.773,5,5.63,0,0,1,79.51,1
4,2.602,11,3.23,1,0,0,16.30,2
13,0.205,6,1.92,1,1,0,48.01,2
35,0.688,22,2.95,0,0,2,18.81,2
64,0.738,0,3.45,0,0,0,11.37,0
90,0.183,11,3.00,0,0,3,14.49,2
58,4.166,15,3.09,1,1,2,34.47,2
58,1.240,0,4.83,0,1,0,17.15,0
51,1.706,2,1.61,0,0,1,63.39,0
7,0.511,8,0.80,0,0,3,28.83,2
43,1.052,14,1.95,0,0,2,5.92,2
10,1.221,5,1.63,0,0,0,50.62,2
73,0.947,10,7.64,0,0,2,73.18,2
28,0.234,1,0.85,1,0,2,66.24,0
87,3.195,12,6.00,1,0,0,10.00,2
70,0.241,19,2.79,0,0,0,17.96,2
40,0.507,18,2.15,0,0,0,66.30,2
88,0.622,0,3.02,0,0,0,9.29,0
44,0.724,2,5.20,0,0,0,27.37,0
28,0.366,25,0.88,1,0,0,59.17,2
4,1.110,10,1.40,0,0,2,11.89,2
32,0.656,9,8.05,1,0,0,44.72,1
8,1.453,5,4.30,0,0,2,38.94,2
72,0.752,4,1.67,1,0,2,55.02,1
46,0.760,2,2.84,0,0,0,20.12,0
83,1.143,16,0.76,1,0,0,90.49,2
22,1.260,6,7.96,0,0,0,34.05,1
32,0.300,13,8.65,0,0,0,11.27,2
22,2.135,3,2.49,0,0,0,22.19,1
16,0.870,0,5.61,1,0,1,45.29,0
42,2.195,7,7.35,0,0,2,9.54,2
58,0.834,10,0.71,0,0,1,43.52,2
46,0.979,10,0.47,1,0,2,3.77,2
32,0.348,8,4.38,0,1,0,59.74,1
42,0.309,1,1.98,0,0,0,14.80,0
11,1.718,10,0.42,0,0,0,15.08,2
10,0.479,10,1.54,0,0,2,9.28,2
83,0.924,16,5.17,0,0,0,54.59,2
69,2.187,13,4.79,0,0,0,83.05,2
57,1.270,14,1.65,0,0,0,52.00,2
28,1.500,0,8.12,0,0,2,102.22,0
48,1.001,3,7.21,0,0,1,8.39,1
23,0.769,10,5.13,1,0,2,54.30,2
34,2.238,9,2.43,0,0,0,30.51,1
58,1.495,16,1.46,0,0,0,57.41,2
59,0.858,13,4.50,0,0,3,41.51,2
75,1.100,10,6.46,1,0,2,22.64,2
26,1.627,5,1.67,1,0,3,21.09,2
61,0.940,3,4.48,0,0,3,15.47,1
24,0.175,11,4.35,0,0,1,8.31,2
4,1.054,15,4.50,0,0,0,21.70,2
52,3.665,1,7.32,1,0,0,41.88,1
30,0.236,6,5.27,0,0,2,10.05,2
36,1.706,21,1.21,0,0,0,21.60,2
82,1.821,5,0.33,0,0,1,33.62,2
5,2.111,1,2.37,0,0,2,38.33,0
77,2.318,2,1.24,1,0,0,37.41,0
51,1.245,2,0.77,0,0,0,13.46,0
83,2.665,10,2.04,0,0,2,29.40,2
46,0.750,18,2.60,0,0,0,54.78,2
5,0.947,3,8.87,1,0,1,47.71,1
94,0.501,5,5.60,0,0,1,71.71,1
51,0.771,0,3.55,1,0,0,50.29,0
81,0.346,7,0.76,0,0,0,41.85,2
25,0.244,0,0.28,0,0,1,43.13,0
25,1.686,3,2.34,1,0,0,14.40,1
20,0.782,9,5.08,0,1,0,39.71,1
65,1.554,22,7.43,0,0,0,13.26,2
67,1.503,2,6.09,0,0,0,56.29,0
70,0.917,18,3.78,1,0,3,49.20,2
40,2.121,6,5.73,0,1,2,31.79,1
5,0.446,12,2.96,1,0,0,24.31,2
79,1.501,10,2.14,0,0,2,37.41,2
59,3.000,13,7.74,1,0,1,56.36,2
35,0.830,1,4.50,0,0,2,38.99,0
29,0.692,3,0.03,0,0,0,42.29,1
84,1.359,0,3.36,1,0,2,12.56,0
67,0.555,0,4.38,0,0,2,38.01,0
73,2.574,1,2.10,0,0,0,7.43,0
70,2.518,11,7.82,1,0,2,49.49,2
79,2.850,9,0.30,1,0,2,59.35,2
68,1.657,2,4.11,0,0,3,53.20,0
13,3.855,6,5.75,0,0,2,15.48,1
5,1.479,14,3.59,0,0,0,13.12,2
30,1.503,9,5.11,0,0,0,67.33,1
52,0.682,1,1.53,0,0,0,19.64,0
43,1.064,21,1.17,0,0,0,27.78,2
34,0.461,12,1.55,0,1,1,8.93,2
37,0.874,15,3.50,1,0,3,36.54,2
85,1.132,12,4.29,0,0,0,22.60,2
18,0.453,11,3.57,0,0,0,35.21,2
14,1.297,3,2.92,0,0,0,42.54,1
66,1.006,2,1.56,0,0,0,69.55,0
60,0.824,16,0.28,0,0,2,49.38,1
47,0.733,1,0.55,0,1,2,68.89,0
59,2.768,1,3.15,1,0,1,28.48,1
81,1.130,2,2.82,1,0,0,54.50,0
37,4.498,6,6.12,0,1,0,43.58,1
79,0.620,20,5.49,0,0,1,8.60,2
45,1.388,11,4.27,0,0,0,27.54,2
94,0.212,0,4.32,0,0,0,60.61,0
7,0.881,15,3.94,0,0,0,48.86,2
52,0.594,3,8.26,1,1,0,13.49,1
69,0.908,3,2.19,0,0,2,64.40,1
77,0.603,30,0.28,0,0,0,17.61,2
28,1.925,3,0.34,0,0,2,24.53,1
57,1.410,16,7.39,0,0,2,6.00,2
66,0.581,15,1.40,0,1,0,24.94,2
11,0.477,20,0.09,0,1,3,7.23,2
83,0.327,18,10.53,0,0,0,4.21,2
0,1.184,9,3.66,1,0,3,33.61,2
87,0.637,3,3.14,1,0,3,64.69,1
15,0.718,12,2.33,1,0,2,6.77,2
79,1.100,2,0.43,0,0,1,93.87,0
88,2.160,8,0.83,0,0,0,75.09,2
18,0.846,9,2.56,1,0,0,23.70,2
66,0.357,21,2.11,0,1,2,54.84,2
91,3.091,0,3.99,0,0,2,5.03,0
51,0.331,13,9.11,1,0,0,43.33,2
22,1.925,14,2.88,1,0,2,5.55,2
44,0.596,15,5.83,0,0,1,27.24,2
55,0.498,11,6.79,0,0,0,72.74,2
45,1.270,3,3.35,0,0,0,47.71,1
92,0.565,18,0.64,0,0,2,16.96,2
9,1.540,10,6.23,0,0,1,27.93,2
56,0.941,7,5.61,1,0,0,70.03,1
14,1.574,12,3.69,0,1,3,30.77,2
89,0.161,12,3.24,1,0,1,18.60,2
85,0.871,3,7.45,0,0,1,17.00,1
59,0.745,17,6.39,0,0,0,36.29,2
40,0.703,1,2.06,1,0,1,33.49,0
28,2.069,0,1.19,0,0,2,37.33,0
44,2.714,1,0.63,0,1,0,29.48,0
71,1.382,10,5.82,0,1,0,45.94,2
60,0.551,4,7.81,0,0,0,39.96,1
85,0.475,2,3.20,1,1,2,41.29,0
35,0.768,17,7.89,0,0,2,4.34,2
66,1.098,13,0.37,0,0,2,15.12,2
81,0.612,8,2.05,0,0,0,16.52,2
38,1.447,16,0.37,0,0,0,5.92,2
37,1.421,12,8.05,0,0,0,4.41,2
9,1.232,4,2.80,0,0,0,33.24,1
58,0.789,15,8.81,0,1,0,31.63,2
91,0.908,17,2.69,0,0,3,16.24,0
80,2.372,14,6.57,1,1,2,52.78,2
47,2.098,25,3.74,1,1,2,88.22,2
16,1.946,17,2.78,0,0,3,40.56,2
56,2.422,7,2.84,0,0,2,4.62,2
21,2.723,13,0.88,1,0,0,61.39,2
71,0.818,14,4.53,0,0,3,59.10,2
12,1.164,13,6.36,1,0,1,31.15,2
49,0.768,32,3.26,0,0,2,42.21,2
39,4.032,28,1.40,0,0,0,23.13,2
34,0.350,14,4.16,0,0,3,33.16,2
54,1.747,24,3.89,0,0,0,20.28,2
13,0.754,6,5.36,1,0,0,58.41,1
68,1.014,9,2.78,1,0,2,37.59,2
48,1.112,8,1.93,0,0,0,34.96,2
91,1.585,19,0.69,1,0,2,45.79,2
76,0.491,23,5.88,0,0,3,52.88,2
29,1.595,19,4.31,1,0,0,5.47,2
65,0.986,7,4.22,0,0,0,37.56,2
32,0.246,7,3.22,0,0,2,22.80,2
7,0.987,13,2.77,0,0,0,36.80,2
30,0.956,8,6.67,1,0,2,31.08,1
67,0.762,10,6.18,0,0,2,25.17,2
77,1.987,3,4.55,1,0,0,65.40,1
59,1.752,4,1.92,1,0,0,49.39,1
68,2.141,15,1.98,1,0,2,29.80,2
56,1.125,12,0.37,1,0,1,58.68,2
1,0.878,23,4.96,0,0,0,62.90,2
25,0.970,5,4.35,0,0,2,46.94,2
93,2.281,18,1.87,1,0,0,53.39,2
86,0.228,20,3.10,1,0,0,43.26,2
65,1.443,29,8.63,0,0,0,64.36,2
41,1.092,12,1.79,0,0,2,71.97,2
70,0.337,6,0.54,1,0,2,11.40,2
89,0.528,14,2.69,0,0,1,12.37,2
64,1.772,10,4.35,1,0,1,28.34,2
50,0.636,24,5.96,0,0,0,38.08,2
37,0.766,4,2.43,0,0,2,33.25,1
65,0.799,11,3.64,0,0,0,55.21,2
42,0.238,9,2.42,0,0,0,52.10,2
54,0.460,20,6.60,1,0,0,77.21,2
92,1.186,7,0.87,0,0,0,54.59,2
58,1.057,20,4.69,0,0,2,11.32,2
35,1.149,2,1.74,0,0,2,11.70,0
94,0.680,2,2.23,0,0,2,38.79,0
18,0.169,1,0.22,1,0,2,32.17,0
88,0.588,12,3.76,1,0,2,69.46,2
88,0.404,20,2.87,1,0,0,58.68,2
24,1.282,27,6.64,0,0,2,8.52,2
10,0.385,17,2.96,0,0,1,18.09,2
29,1.299,28,3.87,1,0,1,28.81,0
58,0.634,1,1.39,1,0,0,14.51,1
42,0.203,2,3.76,0,1,2,16.73,0
40,1.665,22,0.56,1,0,2,8.47,2
62,1.598,9,2.95,0,0,2,34.31,2
75,1.216,0,3.35,0,0,3,15.68,0
12,0.585,3,0.32,0,0,1,19.68,1
66,1.484,13,2.45,0,0,0,57.34,2
35,1.184,1,2.35,0,0,2,10.97,0
70,0.469,2,2.10,0,0,0,46.20,0
37,1.061,4,1.17,0,0,3,24.24,1
45,1.170,7,4.94,0,0,0,17.34,2
70,2.299,5,5.00,1,0,2,45.90,1
63,2.312,6,4.39,0,0,0,29.45,2
78,1.156,5,5.16,1,0,2,36.60,1
73,1.327,25,2.83,1,0,0,54.69,2
30,1.168,8,4.18,0,0,2,52.83,1
28,1.199,4,3.24,0,0,2,17.13,1
1,0.572,12,5.28,0,0,0,11.53,2
0,1.798,12,6.23,0,1,2,8.33,2
81,0.420,17,0.40,0,0,2,18.31,2
63,0.484,13,2.49,1,0,0,43.72,2
33,0.995,9,3.46,0,0,2,4.20,2
24,0.804,1,7.26,0,0,0,53.59,0
19,0.812,12,0.24,0,0,1,33.13,2
29,1.075,16,3.05,0,0,0,41.84,2
62,0.980,8,6.15,0,0,0,53.07,1
76,0.588,7,0.44,0,0,2,54.69,2
56,1.631,3,6.05,1,0,0,13.49,1
94,0.868,3,4.69,0,0,2,38.97,1
25,0.341,11,7.03,0,0,0,23.01,2
45,0.529,9,5.67,0,0,1,6.14,2
28,1.984,0,2.79,0,0,0,30.71,0
4,0.690,16,1.04,0,0,0,20.20,2
70,1.539,1,3.42,0,0,2,33.67,0
90,0.814,16,5.22,0,0,0,80.26,2
1,0.761,11,4.73,1,0,1,41.38,2
89,2.279,8,7.32,0,0,0,56.58,1
5,1.690,1,3.49,0,0,2,13.69,0
40,0.863,8,5.11,1,0,2,46.91,1
41,2.953,10,1.71,0,0,0,27.46,2
94,0.635,1,1.26,0,0,3,46.53,0
91,1.119,7,3.75,1,0,2,41.44,2
13,0.960,1,8.28,0,0,2,5.55,0
90,1.416,5,0.05,1,0,2,54.74,2
87,0.664,3,0.01,0,0,0,27.41,1
9,1.051,2,6.09,0,0,0,42.96,0
83,1.174,15,6.01,1,1,0,28.45,2
14,1.235,20,2.40,1,0,2,20.19,2
91,0.597,11,9.47,0,0,1,43.56,2
86,0.991,4,7.40,0,0,0,40.65,2
4,2.756,5,3.48,0,1,0,46.28,2
11,0.772,15,5.19,0,0,2,40.88,2
33,1.358,0,0.39,1,0,3,23.67,0
19,1.449,27,7.60,1,1,2,60.98,2
0,0.374,4,3.15,0,0,1,21.93,1
76,1.421,5,5.24,0,0,0,11.43,2
68,0.255,9,0.61,0,0,2,9.00,2
88,2.456,11,2.70,0,0,0,5.41,2
7,2.820,0,3.63,1,0,2,45.11,0
64,0.353,14,0.97,1,0,0,8.40,2
84,0.381,5,6.38,0,0,2,72.66,1
15,1.082,23,0.17,1,0,2,12.22,2
61,0.838,18,4.08,1,0,1,35.26,2
80,0.697,2,8.06,0,0,0,24.32,0
5,0.780,13,2.99,0,0,0,54.55,2
37,0.162,13,0.12,1,0,0,9.99,2
7,0.670,7,3.32,0,0,0,16.43,2
77,0.819,11,2.36,1,0,0,21.33,2
23,0.982,8,0.81,1,0,1,34.19,2
21,0.984,21,6.62,1,0,2,18.92,2
21,0.499,21,2.20,0,0,0,14.17,2
4,0.331,10,7.69,1,0,0,42.12,2
6,0.958,18,0.36,0,1,0,17.74,2
9,0.196,15,0.41,0,0,2,43.92,2
74,0.888,5,4.94,0,0,0,16.68,2
68,2.204,23,1.48,0,0,0,73.31,2
36,1.547,9,4.56,0,1,0,9.69,2
20,1.699,16,4.11,0,1,0,4.57,2
33,0.684,8,1.34,0,1,1,12.95,2
47,1.740,8,2.86,0,0,0,78.84,2
56,0.172,2,3.90,0,0,0,53.22,0
10,1.105,0,6.62,1,0,0,82.25,0
43,0.667,8,2.06,0,0,0,65.37,2
0,0.492,24,1.63,1,0,3,41.28,2
39,1.598,0,0.82,1,0,0,50.97,0
35,1.144,4,3.92,0,1,3,18.43,1
35,0.467,12,6.24,0,0,2,39.73,2
51,1.559,16,0.74,0,0,0,21.14,2
19,0.826,11,5.22,0,0,0,53.43,2
52,2.373,3,4.40,1,0,3,51.72,1
71,0.921,6,3.27,0,0,0,51.49,1
47,2.057,16,3.48,0,0,0,6.16,2
29,1.696,8,4.80,1,0,2,54.42,1
31,2.488,12,3.75,1,0,2,23.30,2
71,1.374,15,1.68,0,0,3,32.97,2
47,1.326,5,6.86,0,0,1,4.60,2
73,0.923,10,3.03,0,0,0,4.28,2
10,0.195,4,1.62,1,0,0,36.46,1
93,1.508,9,4.59,0,0,0,41.56,2
42,0.218,19,4.97,0,0,0,38.17,0
9,0.196,5,7.00,1,0,2,3.13,2
26,1.193,10,3.48,0,0,0,47.02,2
10,0.420,6,6.93,1,0,0,44.92,1
32,0.664,15,4.11,1,0,2,43.14,2
55,0.520,3,4.02,1,0,2,4.52,2
14,0.969,1,0.89,1,0,0,43.47,0
27,0.663,16,2.68,0,0,3,44.99,2
23,2.952,5,6.42,0,1,0,66.29,1
14,1.740,31,2.22,1,0,0,23.19,2
73,1.399,12,4.15,0,0,0,14.79,2
94,0.543,0,6.73,0,0,0,16.52,0
51,1.824,1,0.23,0,0,0,15.86,0
46,1.587,15,3.80,1,1,0,34.83,2
64,2.649,7,4.06,1,0,0,14.22,2
57,0.406,6,4.39,0,0,0,10.79,2
43,2.106,9,4.46,1,0,0,75.73,1
15,1.094,12,0.60,0,0,0,74.53,2
75,0.389,1,3.40,1,0,0,20.28,1
25,0.297,12,3.40,0,0,0,72.41,2
47,2.590,11,9.52,0,0,2,30.22,2
16,1.455,12,4.21,1,0,1,12.08,2
14,0.849,10,1.03,0,1,0,22.35,2
42,0.856,11,5.27,0,1,0,18.71,2
37,0.709,9,4.33,0,0,1,20.69,2
34,3.068,14,7.03,0,0,2,42.72,2
82,2.192,14,4.78,0,0,0,39.73,2
48,1.922,9,5.48,0,0,1,6.85,2
15,0.614,13,0.88,0,0,0,61.85,2
57,1.321,6,5.70,1,0,1,57.30,1
54,1.144,2,3.76,0,0,2,23.99,0
45,1.582,5,2.54,0,0,3,9.14,2
33,4.107,6,0.94,0,0,0,29.41,1
50,1.270,7,0.83,1,0,1,43.53,2
20,0.199,10,1.52,0,0,0,42.79,2
22,1.601,13,1.64,1,0,1,39.86,2
90,0.737,12,9.03,0,0,2,45.17,2
54,0.284,2,6.98,0,0,0,9.45,0
68,0.653,3,8.27,1,0,2,41.43,1
72,1.302,16,0.40,0,0,1,45.99,2
37,3.494,11,6.72,0,0,0,44.22,2
33,1.164,1,0.66,0,0,3,37.66,0
24,1.021,2,2.97,1,0,1,56.93,0
53,0.436,6,3.59,0,0,0,18.06,2
3,0.279,15,2.42,0,0,0,18.00,2
20,1.907,8,6.62,1,0,1,42.29,1
61,1.390,8,6.82,0,1,0,8.22,2
68,0.717,4,7.22,1,0,0,22.41,1
53,2.108,20,0.88,0,1,2,20.11,2
70,0.716,22,6.37,1,0,2,31.02,2
54,1.141,10,6.33,0,0,3,44.09,1
75,1.324,8,4.12,0,0,0,21.01,2
83,1.082,10,8.03,1,0,0,45.42,2
5,1.783,2,1.01,1,0,0,21.88,1
4,1.550,5,6.46,0,1,2,34.24,1
38,2.546,7,4.74,0,0,0,27.38,2
12,1.488,16,3.75,0,0,1,23.33,2
63,1.687,30,8.40,0,0,0,27.06,2
94,0.435,16,3.61,0,0,1,73.17,2
17,1.628,18,8.38,0,0,2,78.70,2
37,0.733,5,7.12,1,0,0,27.94,2
39,1.443,15,3.63,0,0,3,3.12,2
59,1.228,1,0.85,0,0,0,43.60,0
15,0.539,13,7.95,0,0,1,49.04,2
89,0.634,18,3.57,1,0,0,7.19,2
60,0.256,18,0.95,0,1,0,48.16,2
9,0.864,22,2.21,0,1,2,9.87,2
27,1.508,10,2.21,0,0,0,6.83,2
1,0.780,16,2.80,1,0,0,48.17,2
6,0.388,9,4.39,1,0,0,30.18,2
32,0.588,0,1.37,0,0,0,12.70,0
45,3.205,11,9.13,0,0,2,35.55,2
24,0.942,9,4.36,0,1,1,12.77,2
49,2.059,2,0.86,0,0,2,69.80,0
28,0.158,6,1.54,0,0,0,63.96,2
21,1.133,13,6.98,1,0,2,48.80,2
50,0.214,0,1.19,0,0,0,42.56,0
16,2.320,9,0.42,1,0,0,18.76,2
67,0.897,3,1.97,1,0,0,24.07,1
6,1.327,10,1.37,0,0,1,39.24,2
48,1.614,21,4.35,0,0,0,36.26,2
80,1.130,5,1.90,0,0,2,8.59,2
84,1.945,0,0.06,1,0,0,44.39,0
84,2.571,23,5.52,0,0,2,6.60,2
80,2.084,15,2.21,0,0,0,21.59,2
40,1.561,1,3.81,1,0,2,9.85,1
30,2.543,14,3.98,1,1,0,15.48,2
40,1.043,10,7.66,0,1,1,17.03,2
23,1.725,7,3.57,0,0,0,34.64,2
82,0.426,14,0.25,1,1,0,50.26,2
74,0.487,10,3.84,0,0,0,46.77,2
67,1.284,11,5.08,0,0,3,45.37,2
2,0.732,12,3.83,1,0,2,28.31,2
65,0.802,23,5.20,0,0,0,56.40,2
30,1.176,11,6.45,0,0,0,17.47,2
33,1.051,4,5.39,0,0,0,99.23,1
92,0.761,17,2.02,0,0,0,46.42,2
28,1.211,8,4.03,0,0,0,27.04,2
17,2.535,21,5.06,1,0,0,72.05,2
5,0.724,24,7.35,1,0,0,6.72,2
18,0.835,8,2.21,0,0,1,40.83,1
50,3.997,6,2.68,0,0,2,4.29,1
77,0.244,8,4.98,1,0,1,65.71,1
59,0.284,0,5.58,0,1,0,7.63,0
60,0.860,3,1.10,0,0,0,72.94,1
66,0.624,2,2.02,0,0,0,35.65,0
70,1.605,3,8.19,0,0,2,44.68,1
9,0.782,1,2.36,1,0,1,66.08,0
48,0.881,0,5.29,1,0,0,81.67,0
34,2.125,10,3.15,0,0,0,4.31,2
80,0.462,20,1.98,0,0,0,6.86,2
21,2.998,3,8.14,0,0,3,75.56,1
61,1.396,0,6.73,1,0,2,47.99,0
20,0.187,16,0.54,0,0,2,12.30,2
2,1.505,20,2.54,1,0,0,17.10,2
23,0.928,13,7.34,0,0,0,32.31,2
16,0.828,14,2.08,0,0,2,17.52,2
0,2.289,3,10.84,0,0,2,70.48,1
59,0.254,11,1.78,0,0,1,26.05,2
92,1.340,4,1.76,1,0,0,4.91,2
80,2.174,13,3.71,1,0,0,22.62,2
35,2.266,1,3.76,0,0,0,50.56,0
51,2.275,10,0.21,1,0,0,15.06,2
55,1.049,14,2.56,1,0,2,15.49,2
45,1.061,8,2.18,1,0,2,24.56,2
38,0.466,6,2.83,1,0,0,13.19,2
63,0.594,9,0.49,0,0,2,16.14,2
35,1.639,0,0.04,1,0,0,25.53,0
74,0.776,8,2.72,1,0,0,80.65,2
89,0.157,16,8.93,1,0,2,61.31,2
7,2.002,3,3.22,1,0,2,42.98,1
54,0.613,9,2.10,0,0,2,28.68,2
14,2.941,13,1.00,0,0,0,5.44,2
79,0.468,12,5.44,1,0,2,47.31,2
42,1.188,6,7.25,0,1,2,17.54,2
30,1.256,7,7.11,1,0,1,39.61,1
80,0.283,1,4.00,0,0,1,25.32,0
45,1.749,10,6.74,0,0,2,9.89,2
34,0.431,9,2.23,0,1,0,34.51,2
68,0.870,7,0.34,0,0,0,82.04,2
10,2.217,2,4.85,0,1,2,11.24,0
23,0.657,11,2.43,1,0,0,18.86,2
33,1.427,7,5.71,0,0,1,45.74,1
72,1.395,9,8.90,0,0,1,16.97,2
41,0.862,6,1.08,0,0,2,45.98,2
4,1.452,0,0.02,1,0,1,50.24,0
61,1.043,17,0.98,0,0,0,17.93,2
4,0.537,16,7.87,1,0,2,88.74,2
25,1.861,21,5.96,1,0,2,13.00,2
46,2.151,9,7.56,1,0,0,16.38,2
23,1.253,11,2.00,0,0,0,32.93,1
1,1.210,5,1.23,1,0,0,15.76,2
84,1.165,2,1.41,0,1,3,33.19,0
54,0.966,1,3.15,0,0,2,21.17,0
11,3.039,6,5.13,1,0,0,40.15,1
74,0.835,8,0.61,0,1,1,28.63,2
78,3.090,5,6.14,0,0,0,64.65,1
8,0.389,13,7.80,1,0,1,59.65,2
81,1.467,19,1.26,0,0,3,14.67,2
45,1.936,12,2.37,0,0,0,47.35,2
61,0.306,0,1.49,0,0,0,16.71,0
42,1.285,7,7.85,0,0,2,9.69,2
22,0.369,13,2.29,0,0,0,42.16,2
36,0.611,3,3.58,0,0,2,19.27,1
12,1.873,2,0.62,0,0,0,15.56,0
28,2.093,16,1.65,1,0,2,12.61,2
28,0.460,1,4.18,1,0,0,40.96,1
58,1.220,17,8.85,0,0,0,20.34,2
71,0.505,1,5.48,1,0,0,44.54,1
93,1.936,16,3.20,0,0,1,42.17,2
19,2.980,10,0.02,1,1,1,57.33,2
34,3.700,16,0.11,1,0,2,41.11,2
22,2.634,15,1.61,1,0,0,63.23,2
57,0.356,22,0.63,1,0,2,39.87,2
46,1.169,5,0.32,0,0,3,42.08,2
82,0.687,5,3.12,0,0,3,16.80,2
36,1.071,1,3.68,0,1,0,64.49,0
89,2.506,18,2.78,0,0,0,29.82,2
52,0.458,11,3.90,1,0,0,59.21,2
39,1.915,8,1.94,0,0,2,9.79,2
37,2.387,18,1.10,0,0,2,42.23,2
38,0.165,18,0.45,0,0,0,89.09,2
87,1.846,14,1.26,1,1,1,50.28,2
22,1.711,5,1.99,0,0,0,15.82,2
0,1.187,13,4.34,1,0,2,16.47,2
69,1.438,16,3.97,0,0,3,77.12,2
91,1.842,9,6.49,0,0,2,19.30,2
22,0.222,0,1.12,0,1,2,44.88,0
20,0.257,6,7.68,0,0,3,63.19,1
65,1.508,8,1.70,1,0,2,42.45,2
9,0.682,8,4.49,1,1,2,42.17,2
16,1.901,16,2.63,1,0,0,46.18,2
68,0.789,12,2.31,0,0,0,33.85,2
38,2.930,1,1.48,1,0,3,74.66,0
12,1.070,6,1.40,0,0,2,18.52,2
32,2.119,7,3.88,0,0,2,61.05,1
60,1.629,19,4.05,1,0,2,46.39,2
84,0.459,10,0.92,0,0,3,33.03,2
45,3.524,1,3.42,0,0,2,62.89,0
87,0.405,17,6.71,0,0,2,4.07,2
82,0.959,9,3.74,1,0,2,6.99,1
61,1.198,1,1.40,0,0,0,37.26,0
15,0.150,8,1.32,0,0,0,23.45,2
34,1.931,6,4.93,0,0,0,22.49,2
18,0.511,16,0.56,0,0,2,8.50,2
2,0.851,0,6.12,0,0,0,36.79,0
50,0.513,24,2.62,0,0,1,54.44,2
9,4.532,6,2.80,1,0,2,76.88,1
62,3.756,13,1.11,1,0,0,50.72,2
33,0.421,21,2.98,0,0,2,26.65,2
79,0.498,7,0.41,0,0,2,10.40,2
54,1.342,10,3.94,1,0,0,45.40,2
34,0.751,27,7.27,0,1,0,46.07,2
13,2.328,15,3.71,0,1,0,32.37,2
49,0.612,6,7.62,1,0,0,47.09,1
30,1.464,17,6.09,0,0,1,4.63,2
81,0.565,15,5.60,0,0,0,62.85,2
64,0.162,35,6.22,1,0,2,3.25,2
10,1.232,2,1.01,1,0,2,61.23,0
94,0.758,14,1.29,1,0,0,18.66,2
13,1.425,16,3.47,0,0,2,26.73,2
69,2.810,1,3.74,0,0,2,19.11,0
47,1.212,0,1.75,0,0,0,28.35,0
73,3.158,13,4.37,0,0,3,63.78,2
21,3.306,9,1.62,0,0,0,36.22,1
71,0.231,11,3.25,0,0,2,26.12,2
39,1.396,7,3.10,0,0,3,64.87,1
90,2.432,7,3.31,1,0,1,50.03,1
92,2.161,17,4.46,0,0,0,47.46,2
79,0.716,6,1.95,0,0,0,10.94,2
35,0.580,0,9.63,0,0,2,35.52,0
36,1.188,5,2.17,0,0,2,4.14,2
25,2.151,10,1.27,0,0,0,18.78,2
57,1.732,10,1.14,1,0,0,35.03,2
3,1.523,4,2.68,0,0,2,19.54,1
12,0.373,0,6.63,0,0,1,18.91,0
89,1.244,18,5.75,0,0,2,15.35,2
22,0.176,11,3.84,0,0,0,87.21,2
5,0.559,2,1.94,1,1,0,11.37,0
22,1.837,8,4.86,0,0,0,41.70,2
93,0.553,3,3.29,0,0,0,53.89,1
88,2.824,0,4.43,0,0,3,48.08,0
29,1.283,15,9.11,0,0,1,11.29,2
11,3.920,8,7.00,0,0,1,41.93,1
8,0.935,5,7.18,0,0,0,52.71,1
5,2.952,18,5.88,0,0,0,16.23,2
21,0.378,23,1.58,1,0,0,19.08,2
16,0.801,7,1.51,1,0,0,67.54,2
33,0.818,1,6.10,0,0,1,9.48,0
89,0.932,6,7.30,1,0,2,46.80,1
59,1.047,3,0.20,1,1,0,10.97,1
60,0.803,11,3.72,0,0,2,42.70,2
52,2.415,22,4.42,0,0,0,87.00,2
